longitude,latitude,housing_median_age,house_age_category,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-124.16,40.79,46,NEW,3042,597,1206,541,2.1135,90600
-118.14,34.06,37,NEW,1339,258,706,238,4.7569,253800
-121.14,38.77,15,NEW,10282,1333,3868,1300,6.4789,287800
-117.75,33.83,14,NEW,2452,296,954,275,8.2375,388300
-122.12,37.69,30,NEW,1197,269,695,279,3.4375,157800
-117.79,34.07,33,NEW,1694,333,1689,301,3.7583,116300
-118.41,34.09,37,NEW,2716,302,809,291,15.0001,500001
-118.53,34.44,19,NEW,1285,195,650,193,6.0398,217800
-120.78,38.74,28,NEW,4236,877,2008,881,2.1603,111300
-122.35,37.58,26,NEW,854,246,396,231,2.8393,375000
-119.72,36.82,15,NEW,946,239,550,246,2.2639,52500
-118.14,34.01,42,NEW,1973,510,1841,502,2.5326,156500
-117.12,32.75,25,NEW,2222,634,1025,568,1.64,130000
-117.9,34.13,37,NEW,1801,422,1564,425,3.1597,133000
-117.39,33.69,5,NEW,6529,997,3464,1006,5.3275,168700
-122.45,40.61,17,NEW,785,155,417,136,2.3289,58200
-117.12,34.21,19,NEW,4641,994,1334,474,4.5972,123900
-122.76,38.46,14,NEW,4742,756,2149,732,4.5152,199200
-118.19,34.12,46,NEW,3387,820,2833,813,2.987,176900
-118.31,34.06,36,NEW,369,147,145,136,0.8804,450000
-122.34,37.95,45,NEW,1128,240,702,270,3.6719,134100
-118.22,34.66,17,NEW,3810,662,1867,586,4.9,152400
-118.29,34.05,40,NEW,907,349,1426,323,1.8571,143800
-117.96,33.87,37,NEW,1785,360,1155,403,4.7984,175800
-119.57,34.38,22,NEW,2512,426,919,341,5.759,425000
-118.28,33.75,41,NEW,1305,381,1384,369,2.45,186800
-121.89,38.01,32,NEW,1000,188,663,212,4.0972,99200
-118.13,34.16,52,OLD,1872,357,984,364,4,250400
-118.04,34.18,37,NEW,3134,532,1220,508,5.2865,455400
-123.22,39.16,32,NEW,1149,187,499,208,3.6587,154600
-120.69,38.44,13,NEW,1473,265,597,228,4.2917,121300
-118.04,33.8,33,NEW,2685,466,1359,476,5.0261,245100
-119.8,36.73,45,NEW,925,231,797,228,1.7011,44800
-117.49,33.91,17,NEW,5364,1020,3754,936,3.2857,139100
-118.34,34.01,37,NEW,4291,1102,1941,953,1.7945,106300
-118.37,34.19,41,NEW,2924,867,2751,836,2.1,171600
-117.27,34.45,8,NEW,6463,1095,3213,1031,3.2215,108800
-120.45,34.87,4,NEW,1533,221,545,191,7.5696,328700
-122.32,37.52,26,NEW,4042,591,1611,578,8.4693,419200
-121.42,38.49,17,NEW,13180,2444,7235,2335,3.363,103000
-115.57,32.78,29,NEW,2321,367,1173,360,4.0375,86400
-118.47,33.99,52,OLD,2167,622,1095,570,2.8514,358700
-118.27,33.96,42,NEW,796,203,697,177,2.037,92600
-118.05,33.9,41,NEW,550,129,642,125,1.875,119900
-118.96,35.4,28,NEW,4667,875,2404,841,3.2325,89000
-117.13,32.98,5,NEW,2276,311,1158,317,6.4321,271900
-122.04,37.61,36,NEW,1151,216,727,215,4.1719,187000
-116.58,33.09,36,NEW,992,224,334,126,3.0089,134400
-121.98,38.25,4,NEW,2487,440,1545,452,4.9103,140400
-122.3,37.92,32,NEW,3943,605,1524,614,6.0677,321600
-121.57,39.48,15,NEW,202,54,145,40,0.8252,42500
-118.09,33.92,36,NEW,847,185,713,194,4.8542,167400
-117.71,33.61,25,NEW,3004,718,891,626,2.395,80300
-118.21,33.9,41,NEW,941,233,973,253,1.9583,102300
-118.29,34.17,52,OLD,1732,305,875,311,4.325,292600
-118.95,35.4,23,NEW,4483,894,2136,883,3.6875,101700
-117.41,34.23,17,NEW,889,131,439,141,6.1426,155000
-121.92,36.57,42,NEW,3944,738,1374,598,4.174,394400
-121.64,39.15,15,NEW,2659,396,1159,407,5.234,124900
-120.92,37.63,39,NEW,45,8,22,9,1.7679,450000
-122.27,37.84,52,OLD,1688,337,853,325,2.1806,99700
-118.27,34.1,51,OLD,3149,519,1082,510,6.4459,421600
-121.81,37.24,21,NEW,3250,610,1978,568,4.5,234400
-114.62,33.62,26,NEW,18,3,5,3,0.536,275000
-118.09,34.71,5,NEW,5807,1182,2602,1007,2.4012,159400
-118.2,34.02,48,NEW,2230,593,2419,598,2.3944,130700
-119.62,36.59,17,NEW,2287,390,1330,393,4.0197,88000
-118.41,34.19,42,NEW,779,145,450,148,3.9792,193800
-118.3,33.98,48,NEW,1998,410,1176,382,3.0455,102400
-117.33,34.12,38,NEW,1703,385,1356,363,2.0391,70400
-118.5,34.02,28,NEW,5109,1482,2313,1451,3.3266,483300
-118.07,33.92,36,NEW,1560,320,1348,314,3.622,174000
-117.13,32.58,27,NEW,2511,615,1427,576,3.1645,156000
-117.27,34.49,7,NEW,2344,351,846,314,4.7361,174500
-121.45,38.6,44,NEW,2324,413,823,375,4.6625,158900
-121.98,37.22,46,NEW,10088,1910,3728,1781,5.2321,500001
-120.31,36.65,24,NEW,943,209,514,156,2.25,76600
-117.95,33.84,32,NEW,1378,492,1202,448,3.4028,183700
-119.7,36.8,34,NEW,1768,303,888,314,3.8088,87700
-121.88,37.43,17,NEW,3469,896,2762,808,3.3884,245800
-118.43,34.26,37,NEW,1269,348,1835,335,3.2583,147200
-121.89,37.35,48,NEW,1562,439,1469,424,2.5673,177500
-121.33,38.04,15,NEW,2903,440,1325,423,4.5179,145600
-123.73,39.17,20,NEW,4620,1042,1745,794,2.375,158800
-118.04,33.97,34,NEW,1759,431,1282,391,3.0491,158200
-118.15,34.19,48,NEW,1854,360,1126,382,3.2216,161600
-118.11,34.02,17,NEW,9559,1911,5279,1844,5.1515,318900
-121.2,38.67,10,NEW,3875,668,1632,593,4.6902,171000
-118.39,34.12,29,NEW,6447,1012,2184,960,8.2816,500001
-118.37,34.06,52,OLD,2239,423,832,411,5.0858,470000
-118.52,34.2,35,NEW,2891,594,1757,581,4.3571,199800
-118.37,33.95,52,OLD,836,175,747,166,4.125,174000
-121.34,37.98,8,NEW,2628,428,1158,393,5.3002,191700
-119.32,36.19,11,NEW,3136,620,2013,583,3.335,69700
-117.84,34.04,4,NEW,9959,1544,4904,1429,6.9754,402500
-118.23,34.15,19,NEW,2294,716,1686,680,3.0288,258300
-115.52,32.98,21,NEW,1302,327,1244,316,2.2054,66400
-117.79,34.07,34,NEW,975,192,870,183,3.7933,116100
-115.59,32.96,17,NEW,841,146,473,154,3.1979,113500
-121.83,37.3,17,NEW,1299,211,825,217,4.5,235800
-117.27,34.5,8,NEW,3567,543,1133,419,5.3733,302600
-118.04,33.93,35,NEW,1805,387,1505,366,4.1667,151900
-122.09,37.95,32,NEW,1339,209,601,209,6.0265,247900
-122.23,37.75,50,NEW,1542,289,654,268,3.9632,240000
-117.88,33.72,38,NEW,1421,300,1236,263,3.9844,165300
-122.42,37.75,52,OLD,2164,533,1122,469,3.2632,306000
-118.05,34.14,39,NEW,2125,295,862,303,8.9728,500001
-118.06,34.11,36,NEW,2178,485,914,412,2.7656,239500
-118.15,33.87,33,NEW,2373,552,1673,571,3.0685,181800
-117.25,32.76,38,NEW,2331,493,836,433,4.9125,452600
-117.86,33.74,34,NEW,2254,630,2984,625,2.5,162500
-122.53,39.09,11,NEW,1264,271,370,177,1.3,69700
-117.97,33.68,23,NEW,1722,316,865,309,4.6452,273800
-118.06,34.03,36,NEW,21,7,21,9,2.375,175000
-117.82,33.74,25,NEW,2720,680,1559,631,3.0958,137800
-121.8,37.7,22,NEW,5533,943,2474,910,4.7361,216800
-121.73,36.85,22,NEW,1304,278,887,227,3.6607,206300
-118.32,33.86,34,NEW,495,90,269,93,6.4391,252300
-118.28,34.04,24,NEW,1283,545,1932,516,1.2969,160200
-117.03,32.95,19,NEW,4500,815,2456,782,4.5032,168900
-117.87,33.83,27,NEW,2287,353,1140,351,5.6163,231000
-122.09,37.65,35,NEW,1130,192,543,184,4.3897,190600
-117.6,34.03,16,NEW,1499,232,918,239,5.5677,175400
-121.46,38.61,43,NEW,1111,269,613,290,1.2917,66300
-117.96,34.53,10,NEW,2907,559,1681,531,3.8594,141000
-116.46,33.79,10,NEW,6960,1487,1130,661,2.1411,136400
-118.54,34.37,27,NEW,2051,301,917,287,7.6059,323700
-122.16,37.45,52,OLD,1135,219,441,200,7.5418,492000
-117.71,34.06,27,NEW,2127,628,1970,534,1.4722,91300
-118.29,34.03,42,NEW,907,378,822,288,1.2875,179200
-118.18,33.9,32,NEW,1452,365,1888,366,3.5461,146400
-121.36,38.69,13,NEW,6850,1400,4251,1421,3.6989,93300
-122.37,40.52,18,NEW,4547,774,2269,766,3.7896,98100
-122.41,37.71,49,NEW,1852,429,1615,447,3.495,217800
-118.53,34.24,24,NEW,2718,719,3018,644,2.9076,275300
-121.88,37.67,16,NEW,4070,624,1543,577,6.5214,311500
-120.09,37,11,NEW,3761,675,2374,673,3.4598,74600
-117.1,32.75,17,NEW,871,379,955,351,1.4375,96400
-119.64,36.35,30,NEW,1765,310,746,298,2.8125,70200
-118.26,33.97,47,NEW,1504,374,1168,358,1.4625,94200
-117.6,33.91,15,NEW,1864,271,1006,288,7.2379,251000
-122.2,39.51,37,NEW,2358,413,1060,424,2.8333,69700
-122.12,37.69,10,NEW,2227,560,1140,472,2.3973,167300
-118.2,33.97,43,NEW,825,212,820,184,1.8897,174300
-121.28,38.14,38,NEW,2803,500,1223,509,4.119,128800
-119.03,34.23,16,NEW,5323,795,2493,779,5.6762,271300
-121.7,38.1,19,NEW,4896,1083,2150,905,3.3398,89700
-117.96,33.83,30,NEW,2838,649,1758,593,3.3831,197400
-120.7,36.99,32,NEW,320,73,222,78,2.9271,87500
-122.39,37.74,45,NEW,1462,308,924,302,2.1767,185300
-121.76,38.41,19,NEW,686,107,348,109,3.9306,93800
-121.35,38.66,8,NEW,3322,805,1694,774,2.7011,130700
-118.67,34.28,21,NEW,4059,598,2133,634,5.6949,235300
-118.31,34.1,33,NEW,766,347,918,305,1.705,350000
-117.69,34.04,5,NEW,4459,896,2028,881,4.0096,182600
-119.6,36.58,28,NEW,1452,300,919,308,2.8287,73100
-121.76,36.75,21,NEW,1141,257,671,195,3.8424,155700
-117.94,33.86,35,NEW,1235,227,875,220,4.6964,183100
-120.86,37.77,28,NEW,1208,232,535,232,2.3523,94700
-121.84,37.35,22,NEW,2914,768,2962,762,2.2031,164000
-121.07,38.9,52,OLD,1280,281,523,266,1.7375,122200
-118.45,33.96,24,NEW,3097,791,1075,639,5.723,500001
-118.29,34.18,52,OLD,1602,265,667,251,5.049,323500
-119.97,36.44,18,NEW,1128,237,772,220,2.1771,39200
-121.93,38.31,25,NEW,185,32,85,32,4.875,250000
-118.2,33.93,38,NEW,1626,307,1280,295,3.5313,146500
-122.18,38.23,21,NEW,2475,341,812,308,7.2589,320400
-118.01,34.14,20,NEW,3350,831,1816,744,2.8352,161700
-117.87,34.13,32,NEW,1741,373,872,333,3.4219,194500
-118.53,34.27,32,NEW,1931,298,948,314,5.3847,329200
-117.14,32.8,33,NEW,2670,435,1256,431,3.9417,179800
-118.07,34.17,34,NEW,4062,597,1525,566,7.8588,454800
-117.58,33.88,16,NEW,1739,478,1235,420,2.2969,116100
-120.06,36.97,35,NEW,1859,428,1208,399,1.4044,61700
-121.83,38.43,24,NEW,1307,314,917,291,2.2244,98100
-122.48,37.72,45,NEW,1405,338,733,342,4.1116,187500
-116.91,32.75,5,NEW,8710,1614,4372,1527,4.7813,240900
-119.77,36.74,20,NEW,1855,519,1091,443,1.5547,93900
-119.46,36.91,12,NEW,2980,495,1184,429,3.9141,123900
-118.18,33.91,41,NEW,1260,299,1535,322,3.0134,128100
-118.39,34.06,43,NEW,1879,397,873,382,3.8158,500001
-118.22,33.99,4,NEW,1849,577,1529,418,2.7708,186300
-116.99,33.2,17,NEW,2980,539,1531,505,3.1553,250000
-117.16,32.73,52,OLD,1863,559,906,493,1.9203,195800
-117.38,33.98,10,NEW,642,176,462,186,2.1528,162500
-122.44,38.34,25,NEW,3106,715,1262,665,1.9487,233500
-117.88,33.92,13,NEW,3292,727,1565,698,5.457,308800
-119.71,34.44,41,NEW,2220,367,927,355,5.3184,376000
-119.06,34.37,32,NEW,3885,759,2504,736,3.6453,201700
-121.91,37.31,16,NEW,2962,898,1555,795,2.5804,216300
-121.56,37,20,NEW,3976,953,3866,950,2.5387,160100
-122.49,38,26,NEW,48,8,19,8,7.7197,400000
-118.33,34.02,45,NEW,1667,399,928,375,1.8783,118200
-122.26,37.51,29,NEW,3703,1075,1611,1025,2.7075,323800
-121.99,37.83,16,NEW,2939,380,1177,396,8.0839,372000
-121.42,37.74,35,NEW,796,132,313,152,3.15,153200
-121.39,38.61,35,NEW,2024,359,786,364,2.4632,156900
-122.42,37.62,36,NEW,1017,165,407,159,4.8,306800
-121.44,38.48,12,NEW,4929,1010,2621,870,2.7262,109800
-117.48,33.98,20,NEW,2451,475,1785,456,3.3966,115000
-122.05,37.38,24,NEW,2424,501,1367,507,4.072,364200
-123.92,41.54,22,NEW,2920,636,1382,499,2.0202,71100
-119.01,35.4,11,NEW,8739,2190,4781,1919,1.7109,44600
-122.33,37.57,43,NEW,2543,621,1301,606,3.1111,318400
-120.99,37.61,39,NEW,512,132,443,127,1.2857,60000
-121.96,37.58,15,NEW,3575,597,1777,559,5.7192,283500
-121.58,39.16,33,NEW,1897,378,888,385,2.1111,68700
-120.59,38.53,15,NEW,432,87,208,73,3.6125,100000
-117.58,33.87,30,NEW,701,131,356,125,3.2917,144300
-121.84,39.75,29,NEW,4362,1053,2053,1000,1.7284,74500
-121.8,36.69,12,NEW,3877,914,2274,858,3.4239,194800
-122.22,37.81,52,OLD,2944,536,1034,521,5.3509,302100
-117.64,33.45,26,NEW,1528,234,607,218,6.2871,325500
-120.42,37.98,18,NEW,3059,609,1335,581,2.5129,115900
-118.3,34.06,47,NEW,1390,872,2860,827,1.468,137500
-122.25,37.87,52,OLD,1204,460,2016,477,0.949,350000
-120.27,39.35,11,NEW,2520,401,397,165,4.665,145600
-119.88,36.93,12,NEW,3174,520,1590,488,4.5347,101200
-122.37,37.58,52,OLD,2188,361,917,357,4.4,500000
-117.82,33.72,24,NEW,3260,458,1383,442,6.5987,272800
-118.22,33.93,30,NEW,443,170,903,189,2.1964,125000
-120.97,38.65,9,NEW,3707,602,1601,555,4.0714,300600
-122.06,37.7,33,NEW,3906,790,1912,770,3.5187,209400
-118.23,33.92,32,NEW,2698,640,1953,613,1.2222,107200
-117.34,34.46,9,NEW,5983,1122,3515,1064,3.1505,102000
-119.24,36.33,9,NEW,3289,621,1866,631,3.1599,95000
-122.18,37.73,42,NEW,4074,874,2736,780,2.455,82400
-118.2,33.82,43,NEW,1758,347,954,312,5.2606,198900
-117.07,32.81,15,NEW,2000,402,778,369,4.3594,224200
-122.25,38.02,16,NEW,1803,267,946,266,5.7001,205100
-118.42,34.31,19,NEW,6755,1443,4205,1395,3.9583,163200
-122.27,37.85,52,OLD,1966,347,793,331,2.775,152500
-117.92,33.65,28,NEW,1087,423,807,425,0.9702,225400
-118.16,34.13,36,NEW,4003,647,1337,631,7.723,500001
-122.49,37.69,35,NEW,2576,443,1273,433,4.7391,272800
-122.48,38.31,29,NEW,2375,560,1124,502,2.3276,166200
-117.67,34.02,16,NEW,3042,524,1516,475,4.8906,178500
-117.15,32.91,14,NEW,1259,238,889,247,4.9464,174800
-118.34,34.03,46,NEW,2437,502,1151,477,2.4444,134100
-121.54,38.5,15,NEW,6093,1051,2415,997,4.2075,183600
-118.15,33.97,32,NEW,1174,373,1758,361,2.4263,158100
-122.54,38.14,16,NEW,4431,603,1659,630,7.5412,392100
-118.01,33.88,19,NEW,1434,391,1088,341,3.369,269600
-117.68,35.62,30,NEW,2994,741,1481,581,2.1458,52400
-120.64,35.26,21,NEW,3298,716,1862,687,2.1507,221500
-121.29,38.1,14,NEW,1551,297,785,281,3.775,163300
-120.19,37.53,25,NEW,1470,341,706,283,1.7614,71300
-117.31,34.1,28,NEW,2899,755,2406,655,1.5208,69500
-118.09,33.87,31,NEW,3498,728,2098,697,3.9837,246000
-117.99,34.12,37,NEW,1527,331,1504,324,3.2857,130100
-119.81,34.47,26,NEW,4382,618,1728,587,7.4734,432200
-116.96,33.52,9,NEW,2802,471,1155,421,4.125,392100
-122.31,37.57,37,NEW,1437,305,979,331,4,273700
-117.39,33.97,52,OLD,3307,553,1269,529,4.3176,136200
-118.51,34.19,38,NEW,2182,409,1141,379,4.2865,221100
-117.3,34.12,34,NEW,1127,275,971,249,2.0583,64800
-120.85,37.51,15,NEW,1131,285,728,281,1.5531,93100
-121.31,37.93,21,NEW,1556,314,1140,304,2.4667,81400
-118.16,34.09,33,NEW,1515,415,1345,346,2.375,175000
-118.03,33.84,30,NEW,4781,831,2568,797,5.4746,226400
-119.88,34.4,25,NEW,2741,623,2272,624,2.2647,216700
-118.57,34.17,35,NEW,2072,318,908,342,6.0928,327300
-122.11,37.14,29,NEW,3201,640,1722,570,4.4597,204100
-122.43,37.76,52,OLD,2332,434,861,406,4.4318,437500
-118.27,33.96,38,NEW,1126,270,999,265,0.5495,91700
-117.16,33.76,11,NEW,4934,929,2508,840,2.625,155400
-122.07,37.89,38,NEW,2139,343,809,340,5.5636,268800
-117.09,34.01,37,NEW,106,18,27,12,4.0556,131300
-122.31,37.92,12,NEW,1895,600,983,519,2.5,195800
-122.19,37.73,44,NEW,1066,253,825,244,2.1538,79700
-117,32.73,17,NEW,6050,1143,3424,1131,3.7647,127600
-117.21,33.19,21,NEW,3765,612,1722,593,4.8152,218500
-118.26,34.14,51,OLD,902,320,650,334,1.5417,268800
-122.1,37.36,35,NEW,2063,266,676,252,8.5294,500001
-121.86,36.6,33,NEW,1409,307,633,290,3.5568,191200
-117.24,33.11,10,NEW,3487,545,1410,557,6.0336,240300
-116.37,33.72,19,NEW,6190,1355,2242,1043,3.0021,152300
-121.32,38.41,17,NEW,4401,655,1970,639,5.8239,247500
-118.7,34.28,27,NEW,3536,646,1837,580,4.4964,238300
-118.15,33.95,31,NEW,1053,230,686,211,4,263200
-118.3,33.73,47,NEW,2852,603,1130,560,4.194,293900
-118.52,34.19,37,NEW,1892,347,1039,343,4.8295,212100
-118.22,33.99,6,NEW,1499,437,1754,447,4.3164,143200
-122.41,37.65,32,NEW,3436,868,2583,817,3.5039,232400
-122.3,37.89,46,NEW,1520,402,815,375,2.8036,211600
-121.43,38.56,50,NEW,1533,288,532,257,2.5417,125900
-117.23,32.86,16,NEW,1200,468,648,443,3.045,100000
-117.23,32.79,23,NEW,2578,665,989,622,3.5484,238000
-117.16,32.72,52,OLD,788,463,805,391,0.9142,162500
-122.41,37.66,34,NEW,1075,318,906,294,3.0052,242500
-117.23,32.73,36,NEW,2052,287,699,265,7.5557,441400
-118.33,34,47,NEW,1671,388,895,317,2.2054,121500
-117.43,33.55,8,NEW,446,62,188,68,9.4356,465600
-118.36,34.08,52,OLD,1965,480,794,451,3.2824,304800
-121.09,38.97,13,NEW,1467,221,688,231,5.2536,191900
-119.45,35.15,33,NEW,5050,964,2293,919,3.1592,75400
-121.27,38.64,22,NEW,1597,280,657,273,4.3098,213500
-118,33.9,35,NEW,1758,309,972,338,4.3831,209800
-118.21,34.05,45,NEW,2146,607,2868,625,2.121,144000
-122.5,37.77,52,OLD,2299,441,1252,415,5.0562,336700
-122.31,37.92,38,NEW,1250,236,631,279,3.724,220100
-118.3,34,40,NEW,1131,281,859,230,1.1806,134600
-121.84,38.02,46,NEW,66,22,37,21,0.536,87500
-117.25,32.8,30,NEW,2061,631,1007,577,2.5813,253100
-124.14,40.6,27,NEW,1148,206,521,219,4.025,128100
-118.18,34.05,52,OLD,1070,231,925,220,1.825,133000
-119.78,36.8,34,NEW,3426,623,1938,647,2.8994,66000
-122.22,38.08,37,NEW,2811,539,1574,516,3.1053,96700
-118.5,34.26,33,NEW,2831,510,1340,504,4.8316,237300
-118.45,34.18,34,NEW,1843,442,861,417,3.6875,246400
-119.79,36.31,25,NEW,4984,1029,2414,961,2.2937,72300
-117.21,32.74,45,NEW,3025,583,1980,550,2.2982,87500
-122.08,40.64,14,NEW,3099,519,1447,494,4.0132,141200
-122.31,37.52,24,NEW,2328,335,969,354,7.7364,435800
-119.74,36.76,36,NEW,912,216,842,219,1.4766,52800
-118.28,34.01,52,OLD,795,308,1118,275,1.2175,131300
-118.27,34.11,39,NEW,3825,916,1378,746,4.4094,352600
-117.2,33.16,13,NEW,4503,1137,3094,1091,2.3159,91600
-122.33,37.53,25,NEW,1729,383,769,352,4.0417,458500
-120.86,35.4,21,NEW,2787,641,1106,501,2.7043,186200
-119.47,35.4,32,NEW,2167,421,1301,394,1.9718,69800
-117.27,34.16,32,NEW,2894,427,1151,446,6.2236,159700
-121.92,38.02,8,NEW,2750,479,1526,484,5.102,156500
-121.45,38.56,51,OLD,1250,235,452,232,2.625,121200
-117.91,33.84,16,NEW,919,253,912,249,1.5903,165400
-118.48,35.61,17,NEW,4002,930,1614,731,1.6236,67300
-118.03,33.84,28,NEW,3857,857,2328,830,4.0156,196000
-118.32,34.04,48,NEW,1184,328,953,311,2.3526,156300
-121.3,38.89,23,NEW,1750,297,1012,315,3.4706,99300
-117.69,34.07,34,NEW,4055,739,2470,753,3.8586,136000
-118.34,33.94,36,NEW,2796,1041,4033,944,2.4886,160700
-121.92,36.62,52,OLD,2584,599,790,444,2.5263,286400
-122.11,37.41,27,NEW,5110,1599,2764,1482,3.4198,351900
-117.65,34.1,44,NEW,2808,585,1444,550,2.7159,139300
-121.8,38.01,44,NEW,3184,581,1399,548,2.7234,110200
-122.66,38.81,22,NEW,852,176,461,142,3.4375,83300
-122.39,37.78,3,NEW,3464,1179,1441,919,4.7105,275000
-117.06,34.87,14,NEW,3348,619,1756,557,3.5987,91400
-121.34,38.66,16,NEW,3154,860,1837,793,1.9805,92900
-121.92,36.95,29,NEW,3457,699,1327,563,3.6597,252300
-122.59,38.04,25,NEW,3412,455,1238,406,8.3646,397300
-118.28,34.11,46,NEW,1156,203,514,213,4.2019,352100
-121.39,38.6,22,NEW,5773,1320,2607,1250,2.5238,118800
-122.33,40.52,23,NEW,2801,507,1318,454,3.5081,116700
-118.2,34.04,47,NEW,1894,408,1629,379,3.7619,127600
-121.96,37,20,NEW,3847,727,1725,737,3.3447,305200
-117.89,33.87,32,NEW,1569,422,835,386,3.0465,148900
-117.23,32.88,18,NEW,5566,1465,6303,1458,1.858,205000
-122,37.12,17,NEW,4413,672,1674,608,6.9772,383300
-118.4,34.28,22,NEW,3517,810,3134,847,2.6652,164800
-122.46,37.76,52,OLD,2236,545,1186,532,3.4531,414300
-121.99,37.54,18,NEW,3584,715,1673,661,3.9444,240100
-117.23,32.74,16,NEW,735,139,299,134,4.6354,179200
-121.84,37.29,4,NEW,2937,648,1780,665,4.3851,160400
-118.15,34.86,10,NEW,4597,1009,2227,821,2.6149,83500
-118.33,33.98,38,NEW,3063,796,2153,721,1.8472,149100
-120.68,35.51,17,NEW,1701,298,941,293,4.3218,209100
-117.95,33.79,34,NEW,2912,520,1625,501,4.4667,190600
-117.97,34.05,33,NEW,1452,268,1274,278,3.6563,162700
-119.75,36.87,3,NEW,13802,2244,5226,1972,5.0941,143700
-122.08,37.35,35,NEW,1347,207,548,189,7.7068,500001
-122.32,37.95,36,NEW,1425,245,573,239,4.35,185000
-122.22,38.1,38,NEW,931,181,566,207,3.0221,93300
-124.09,40.55,24,NEW,2978,553,1370,480,2.7644,97300
-121.5,38.57,41,NEW,1124,344,807,316,1.4712,94600
-118.11,33.91,19,NEW,3056,759,1561,740,3.1369,196900
-121.23,37.96,37,NEW,2351,564,1591,549,1.6563,57200
-121.89,37.28,35,NEW,2418,375,988,374,6.0936,365400
-122.48,37.65,39,NEW,3348,666,1817,668,4.2593,227400
-118.31,34.09,36,NEW,2517,842,2446,689,2.1524,187500
-123.02,38.81,35,NEW,956,213,488,215,3.025,140600
-120.47,34.65,32,NEW,2193,430,1074,377,2.3333,130200
-122.1,37.68,37,NEW,2116,503,1109,448,2.535,174000
-122.42,37.79,52,OLD,3364,1100,2112,1045,2.1343,400000
-122.64,41.63,19,NEW,2722,479,1108,430,3.1062,100000
-118.02,33.91,34,NEW,2518,429,1309,421,4.7861,210700
-119.02,35.36,48,NEW,1833,396,947,363,2.2827,70000
-121.33,38.65,23,NEW,2446,523,1132,513,2.6266,198500
-118.08,33.95,32,NEW,1962,387,1274,398,4.8304,160600
-118.08,33.79,34,NEW,2840,395,1127,396,7.6144,376200
-118.23,33.91,27,NEW,1694,393,1890,373,3.0341,89100
-118.29,33.75,37,NEW,1319,292,766,285,2.7031,218900
-118.02,34.13,34,NEW,1966,319,980,297,7.7307,429000
-117.89,33.6,36,NEW,1496,247,441,203,7.8164,500001
-118.23,34.65,17,NEW,1827,348,766,335,3.5673,136300
-118.31,34.02,45,NEW,1423,278,822,276,2.4519,98100
-118.07,33.8,34,NEW,3486,507,1311,503,7.1221,384500
-118.25,33.94,43,NEW,1113,378,1305,334,1.1434,91300
-122.44,37.71,52,OLD,2711,591,1848,524,3.9567,251500
-119.75,34.5,26,NEW,3563,579,1479,575,5.9522,438400
-117.94,33.94,26,NEW,1962,540,1236,520,2.2156,145000
-119.23,34.17,18,NEW,6171,1490,2164,1210,3.6875,500001
-118.11,34.68,6,NEW,7430,1184,3489,1115,5.3267,140100
-122.47,37.77,52,OLD,2241,443,1042,377,4.1635,398400
-120.93,35.76,11,NEW,8997,1698,1825,756,3.23,154300
-118.14,34.17,52,OLD,2667,486,1681,504,4.0524,173100
-122.73,38.46,14,NEW,4042,1298,2323,1158,2.0651,135400
-117.06,32.76,37,NEW,2356,476,1231,499,2.965,155700
-120.71,35.5,12,NEW,3098,453,1433,434,5.2508,292900
-118.31,34.05,35,NEW,1692,423,1578,406,2.5313,305800
-119.7,36.75,11,NEW,3626,779,1819,731,2.4956,87500
-121.34,38.64,17,NEW,2761,501,1128,482,3.7562,139700
-117.91,34.09,20,NEW,4327,1037,2296,963,3.0441,185400
-119.76,36.79,32,NEW,2463,468,1261,486,3.3281,75100
-120.66,35.49,17,NEW,4422,945,2307,885,2.8285,171300
-118.28,34.08,42,NEW,1618,522,1454,440,3.1607,182000
-122.54,37.9,48,NEW,2491,460,937,455,4.4375,370000
-117.59,33.88,13,NEW,3239,849,2751,813,2.6111,107000
-120.47,34.94,17,NEW,1368,308,642,303,1.8633,109400
-118.25,33.93,42,NEW,819,233,899,228,1.1346,85400
-121.97,37.29,25,NEW,4096,743,2027,741,5.3294,300300
-122.01,36.97,43,NEW,2162,509,1208,464,2.5417,260900
-122.02,37.6,32,NEW,1295,295,1097,328,3.2386,149600
-118.23,34.09,49,NEW,1638,456,1500,430,2.6923,150000
-117.17,34.28,13,NEW,4867,718,780,250,7.1997,253800
-122.33,37.39,52,OLD,573,102,232,92,6.2263,500001
-117.91,33.6,37,NEW,2088,510,673,390,5.1048,500001
-117.93,33.86,35,NEW,931,181,516,174,5.5867,182500
-119.86,34.42,23,NEW,1450,642,1258,607,1.179,225000
-118.14,34.06,27,NEW,5257,1082,3496,1036,3.3906,237200
-119.7,36.3,10,NEW,956,201,693,220,2.2895,62000
-117.12,34.1,40,NEW,96,14,46,14,3.2708,162500
-119.63,34.42,42,NEW,1765,263,753,260,8.5608,500001
